element_index,conductivity,sensitivity,is_high
542,500.0,-6.9788221795676915,1
543,500.0,-6.972083393036657,1
544,500.0,-6.986536667128118,1
545,500.0,-6.878803453799279,1
546,500.0,-6.9024270795050064,1
547,500.0,-6.8161361656747665,1
548,500.0,-6.895517820758858,1
549,500.0,-6.723176561775756,1
550,500.0,-6.869729081395542,1
551,500.0,-7.037882317316518,1
552,500.0,-7.029341019681058,1
553,500.0,-7.032332324805859,1
554,500.0,-7.0506628139677705,1
555,500.0,-6.992971511231225,1
556,500.0,-6.935896354571259,1
557,500.0,-6.984255399540856,1
558,500.0,-6.986130080987063,1
559,500.0,-7.039482581400392,1
560,500.0,-7.040207324982849,1
561,500.0,-6.975985331256475,1
562,500.0,-6.894532289454743,1
563,500.0,-6.945131143648857,1
564,500.0,-6.945400865806587,1
565,500.0,-6.939039514464273,1
566,500.0,-6.943165785177033,1
567,500.0,-6.860201503883255,1
568,500.0,-6.6233062780549945,1
569,500.0,-6.833198761052263,1
570,500.0,-6.781456346212439,1
571,500.0,-6.581476063467015,1
572,500.0,-6.64260721863279,1
573,500.0,-6.962775393673197,1
574,500.0,-7.070255275671037,1
575,500.0,-6.998130383602748,1
576,500.0,-6.855917191189908,1
577,500.0,-7.039215245294404,1
578,500.0,-7.063108737222801,1
579,500.0,-7.094454357062257,1
580,500.0,-7.053722183879348,1
581,500.0,-7.019759675169727,1
582,500.0,-6.984626079214726,1
583,500.0,-7.189074053338506,1
584,500.0,-7.144898859622496,1
585,500.0,-6.841773079640322,1
586,500.0,-6.858328915085253,1
587,500.0,-6.691425039904253,1
588,500.0,-6.791504202906224,1
589,500.0,-6.788329033160087,1
590,500.0,-5.884083738691624,1
591,500.0,-6.782512252667447,1
592,500.0,-6.438610449381386,1
593,500.0,-6.796999586052186,1
594,500.0,-6.750905725151528,1
595,500.0,-6.7547769409419764,1
596,500.0,-6.82615616923064,1
597,500.0,-6.497279108419877,1
598,500.0,-6.480351106261202,1
599,500.0,-6.458115019619153,1
600,500.0,-6.5463497218932485,1
601,500.0,-6.539050296339089,1
602,500.0,-6.616526909373382,1
603,500.0,-6.53312761394256,1
604,500.0,-6.467097945917275,1
605,500.0,-6.534455434842972,1
606,500.0,-6.701360160349887,1
607,500.0,-6.639600933744892,1
608,500.0,-6.471695596610061,1
609,500.0,-6.468907056014721,1
610,500.0,-6.709317644975811,1
611,500.0,-6.801520900892839,1
612,500.0,-6.786671476052717,1
613,500.0,-6.786719703368618,1
614,500.0,-6.693071750810333,1
615,500.0,-6.580522166241837,1
616,500.0,-6.583254744279031,1
617,500.0,-6.8866241966282065,1
618,500.0,-6.932020807451691,1
619,500.0,-6.932462746814782,1
620,500.0,-6.928924893856821,1
621,500.0,-6.940067224763822,1
622,500.0,-6.9423625250861525,1
623,500.0,-6.941729174722892,1
624,500.0,-6.935801414603705,1
625,500.0,-6.94025459764983,1
626,500.0,-6.945710205763931,1
627,500.0,-6.945419243945048,1
628,500.0,-6.913557109211997,1
629,500.0,-6.92464794589348,1
630,500.0,-6.919218686264668,1
631,500.0,-6.91947766352761,1
632,500.0,-6.928066847787942,1
633,500.0,-6.917757126456516,1
634,500.0,-6.922516995038349,1
635,500.0,-6.921797914188777,1
636,500.0,-6.922046844564012,1
637,500.0,-6.918728210814864,1
638,500.0,-6.915003034990664,1
639,500.0,-6.481363179051284,1
640,500.0,-6.511377657365952,1
641,500.0,-6.524522997569106,1
642,500.0,-6.2217184770055995,1
643,500.0,-6.367966798614225,1
644,500.0,-6.502025136735102,1
645,500.0,-6.427759526598571,1
646,500.0,-6.394526593620064,1
647,500.0,-6.443259322833232,1
648,500.0,-6.549891809866968,1
649,500.0,-6.710085755485118,1
650,500.0,-6.6258614329945145,1
651,500.0,-6.631432146920496,1
652,500.0,-6.7079140965210655,1
653,500.0,-6.625017340417628,1
654,500.0,-6.620466522435389,1
655,500.0,-6.784426177173397,1
656,500.0,-6.625572851304337,1
657,500.0,-6.778262215763798,1
658,500.0,-7.038731728621882,1
659,500.0,-6.941172995258511,1
660,500.0,-6.407989051521401,1
661,500.0,-6.126408674296965,1
662,500.0,-6.751166433942566,1
663,500.0,-6.80458936943093,1
664,500.0,-6.687717446755376,1
665,500.0,-7.055668364919887,1
666,500.0,-6.768221835368544,1
667,500.0,-6.602694522358962,1
668,500.0,-6.728767565416438,1
669,500.0,-6.759861905283392,1
670,500.0,-6.796850943168078,1
671,500.0,-6.941450496391665,1
672,500.0,-6.940578283913049,1
673,500.0,-7.059952017915702,1
674,500.0,-7.031325463492387,1
675,500.0,-7.054221292939996,1
676,500.0,-7.026824701803815,1
677,500.0,-7.032954173942835,1
678,500.0,-7.047526940498176,1
679,500.0,-7.059217208483874,1
680,500.0,-7.046983522295071,1
681,500.0,-7.05123240935444,1
682,500.0,-7.054834677579084,1
683,500.0,-7.055049203696843,1
684,500.0,-7.063245697702704,1
685,500.0,-7.0220169928330165,1
686,500.0,-7.081082637426072,1
687,500.0,-7.067370787154247,1
688,500.0,-6.787950755252675,1
689,500.0,-6.876131597331257,1
690,500.0,-6.825976073723176,1
691,500.0,-6.89309909858311,1
692,500.0,-6.8982983934923885,1
